Category,Article_Title,Article_Link,Article_Text
SPORTS,Kishore Jena chases fresh javelin glory after breakthrough 2023,https://www.hindustantimes.com/sports/others/kishore-jena-chases-fresh-javelin-glory-after-breakthrough-2023-101702231280517.html,"At the beginning of the year, the soft-spoken Kishore Jena would have reacted in disbelief if he had been told he would be a World Championships finalist, leave alone win an Asian Games medal and qualify for the Paris Olympics.
But 12 months is a lifetime in international sport and Jena understands it all too well. From an unfancied competitor at the start of the year to becoming India’s No.2 javelin thrower, behind world and Olympic champion Neeraj Chopra, the Odisha thrower has enjoyed a meteoric rise in currently the most popular athletics discipline in the country.
“It does feel like a dream. Earlier, people barely took note of me, but now there are requests for photographs and autographs. It all feels a little surreal. Credit to my coach and well wishers,” the 28-year-old says.
“Honestly, if you would have told me at the start of the year that I will have such results in the coming months, I wouldn't have believed. Having said that, in javelin an improvement of 3-4 metres is not unnatural. So, once I started doing well, I knew I could get in the 85-87m range.”
Having started the year with a best throw of 78.93m that helped him win the season-opening Indian Open Throws Competition, it turned into a largely subdued season for Jena as he managed to breach the 80m mark just once in his next four competitions.
“The turnaround happened in Sri Lanka in July where I threw 84.38m. I was under tremendous pressure going into that event as it was a make-or-break situation. Had I not done well there, I wouldn’t have made the cut for the Budapest Worlds and ultimately the Asian Games medal and Olympics qualification wouldn’t have happened. So for me, the Sri Lankan championships remains the most important performance of the year.”
While 2023 in Indian athletics will be remembered for Chopra’s historic world title and the men’s relay team finishing fifth at the World Championships in Budapest, Jena’s ascent does deserve mentioning. He entered the year with a personal best of 78.05m. In the 12 competitions he participated in 2023, he dipped under that mark only twice, bettering his best seven times in eight months. By the time the season ended, Jena had improved that start-of-the-year PB by 9.49m.
“People say it is a miracle, but in sports there are no miracles. This is the result of Jena’s unwavering dedication and commitment to get better,” his coach Samarjeet Singh Malhi says from Patiala. So much so that barring travel days, Jena missed training only for four days. “That was only because of the visa trouble ahead of the World Championships, otherwise he never missed a session. He didn’t go home, stuck to the diet and fitness routines and trained with single-minded zeal.”
Malhi took Jena under his wing towards the end of 2021 when the volleyball player-turned-javelin thrower had a PB of 76.41m. A jump of 11.13m in two years is the result of a meticulous process put in place that involved a gradual overhaul of Jena’s technique. He also stands at 1.73m, much shorter than Chopra (1.82m) and DP Manu (1.87m-PB 84.35m).
“From his run-up to block to angle of release, we changed everything over time. Credit goes to Jena for trusting the process. He submitted himself to me and the sport rewarded him,” the coach says. “I could sense he is a 85m-plus thrower because his foundation was always strong. At the start of the year, we earmarked Budapest and Hangzhou as our main targets and went about things in a clinical manner. Thankfully, everything came together.”
The test, Malhi says, will be to maintain the momentum. Jena’s success was built on peaking at the right time and Malhi believes the challenge will be to repeat it in 2024. “Of course, Olympics will be our primary goal next year. We now know that Jena can throw in the 87-88m range. In fact, I expected him to throw 88m in Hangzhou. If he manages to consistently throw in that range, he will be a genuine medal candidate in every big meet.”
India’s athletics season is likely to begin next month but the field events will start only in March. Jena is using the three months off-season to work on strength, endurance and technique. This involves using the 900gm javelin as opposed to the 800gm spear used in senior men’s competitions.
“Heavier javelin will improve his arm speed. We also want to improve his pace on the runway, so even a small improvement in speed (with a heavier javelin) will translate into a significant jump once he runs with the 800gm javelin. We are also working on his block to ensure his front knee doesn’t collapse while throwing,” the coach says.
For Jena, the trick lies in repeating what worked for him. “I don’t think we need to do something drastically different. I will just stick to the process and do my best. Who knows, on a good day, something special may happen.”

"
SPORTS,"UCL groups climax with Man United, Newcastle on brink and uncertainty for PSG",https://www.hindustantimes.com/sports/football/uefa-champions-league-groups-climax-with-manchester-united-newcastle-on-brink-and-uncertainty-for-kylian-mbappe-psg-101702218312914.html,"All options are open for struggling Manchester United and injury-hit Newcastle in their final Champions League group games this week: Advance to the pre-quarters, drop into the Europa League, or suffer the financial and sporting blow of outright elimination.
Man United must rebound from an embarrassing 3-0 loss Saturday at home to Bournemouth in the Premier League and needs to beat Bayern Munich, which already advanced a month ago.
Newcastle hosts AC Milan in a must-win meeting of two teams facing the same jeopardy in the competition's tightest group, where Paris Saint-Germain and Kylian Mbappé can yet deny them both.
Four places in the pre-quarters are left to fight for and the Premier League risks having just Manchester City and Arsenal in the draw on December 18.
That would be England's weakest challenge in the knockout draw for 11 years and at the worst possible time. Bonus extra entries in the revamped 36-team Champions League next season are given to the two countries whose teams have the best collective record across the three UEFA competitions this season.
Man United is last in the Group A standings, a point behind both Copenhagen and Galatasaray and must beat Bayern while hoping the other two play to a draw in Denmark.
Newcastle and seven-time champion Milan are tied on five points in Group F and only a win on Wednesday can lift either above PSG a couple of points ahead in second place.
PSG heads to group leader Borussia Dortmund knowing a point is enough to seal the head-to-head tiebreaker against Milan, but not against Newcastle. Dortmund already secured its pre-quarters place.
The other two pre-quarters places — worth an initial UEFA prize money payment of 9.6 million euros (USD 10.3 million) — will be decided in showdown games where teams in second place host a third-place opponent.
Napoli needs only a draw against Braga on Tuesday and would advance even with a loss by one goal because its overall group difference is better. Real Madrid already won that group before visiting Union Berlin.
A draw would suit Porto against Shakhtar Donetsk on Wednesday because of beating the Ukrainian champion in the group opener in September. Barcelona leads the group and finishes at Royal Antwerp, the only team with five straight losses.
Though Inter Milan and Real Sociedad will be in the pre-quarters, they meet in Italy on Tuesday with the leadership of Group D at stake. A draw is enough for Sociedad to ensure being seeded in the pre-quarters draw as the group winner – and avoid facing City or Bayern next.
Atletico Madrid hosts Lazio on Wednesday with a similar scenario in play for Group E.
Group winners (seeded in the December 18 draw): Arsenal, Bayern Munich, Manchester City, Real Madrid.
Runners-up (unseeded): Leipzig, PSV Eindhoven.
Qualified, still competing to win group: Atletico Madrid, Barcelona, Borussia Dortmund, Inter Milan, Lazio, Real Sociedad.
In the pre-quarters, teams cannot play an opponent from their own country or a team they already faced in the group stage.
Third-place teams in Champions League groups keep playing in February in the knockout playoffs for the second-tier Europa League.
Feyenoord and Young Boys are assured of being in the Europa League playoffs, and either Porto or Shakhtar will join them. The picture is uncertain elsewhere.
The showdown games next week with third place at stake for teams eliminated from Champions League contention include Lens hosting Sevilla and Salzburg hosting Benfica. Newcastle vs Milan could end up in this category if PSG is winning at Dortmund.
Sevilla is the supreme Europa League team with a record seven titles, all in the past 20 years. The latest Europa title in May is why Sevilla got into the Champions League this season after a lowly 12th place in La Liga. Sevilla must win at Lens on Tuesday.
The Europa League knockout playoffs draw also be made on December 18. In it, Champions League third-place teams are unseeded playing home legs first against runners-up in the Europa League groups, which could include Roma, Brighton and Sporting Lisbon.
Winners advance to the pre-quarters joining Europa League group winners like Liverpool, Bayer Leverkusen and Atalanta.

"
SPORTS,Devin Haney remains undisputed boxing champ as he beats Regis Prograis,https://www.hindustantimes.com/sports/others/devin-haney-remains-undisputed-boxing-champ-as-he-beats-regis-prograis-101702217732009.html,"Devin Haney beat Regis Prograis by unanimous decision in his division debut to win the WBC super welterweight title in his hometown on Saturday night.
Haney (31-0) remained unbeaten with a slow but dominant victory over Prograis in front of a sellout crowd at Chase Center in San Francisco, home of the Golden State Warriors.
All three judges scored the bout 120-107 in Haney’s favor. Prograis (29-2) lost for the first time since October 2019.
“It’s a dream come true,” Haney said. “I knew I had him hurt a few times. I went in there and was real disciplined. I made it as easy as possible.”
It was Haney’s first fight as a super welterweight after dominating as the undisputed lightweight crown. Haney made the decision to move up after having trouble making weight at lightweight.
Now as a two-division champion, Haney is eyeing a third title.
“I want to talk to my dad and see what’s next,” Haney said. “I want to do a fight at 147 but there’s a lot of fights at 140.”
The San Francisco native was cheered wildly while repeatedly landing a stiff left hand and several hard right hooks that kept Prograis from finding a rhythm.
He dropped Prograis in the third round with a stinging straight right hand.
Prograis couldn’t avoid Haney’s crisp right hand to the head that repeatedly landed and opened a small cut on his nose in the sixth round.
Prograis, who was criticized following a lackluster win over Danielito Zorrilla in June, picked up the pace in the latter rounds but it wasn’t enough. Haney continued to pepper Prograis and staggered the former champ with three consecutive hard right hooks in the ninth.
“He doesn’t have power to where it hurts you but it’s quick power,” said Prograis, who landed only 38 punches according to CompuBox. “It was hard to get to him. He’s definitely better than I thought he was.”
Prograis said he plans to stay in the 140-pound division with eyes on winning the title a third time. He also talked about the possibility of doing MMA in the future.
The win opens the door for Haney to take part in big money fights now. Among those being rumored for his next fight are Gervonta Davis and Ryan Garcia.
“I want to make the biggest, best fights happen,” Haney said. “The biggest fights are the most money.”
In the co-main event, Liam Paro beat Montana Love by TKO in the sixth round to win the WBO Intercontinental super lightweight championship. Paro dropped Love twice earlier in the round with a left uppercut and a left to the head before the referee stopped the fight.
Also on the undercard, Japan’s Miyo Yoshida won the women’s IBF bantamweight title by unanimous decision over defending champion Ebanie Bridges. Former Olympic champion Andy Cruz, in his second professional fight, defeated Jovanni Straffon by TKO in the third round to win the IBF and vacant WBA Continental Latin American lightweight titles.


"
SPORTS,Explained: Why Erling Haaland not playing for Man City against Luton in EPL,https://www.hindustantimes.com/sports/football/why-erling-haaland-not-playing-for-manchester-city-against-luton-town-in-premier-league-explained-101702217328760.html,"Manchester City striker Erling Haaland was sidelined for their Premier League match at Luton Town on Sunday, due to what manager Pep Guardiola called a ""stress reaction"" in his foot, another potential blow amid the team's current crisis.
A significant injury to the league's top scorer would be a huge hit to City's bid to retain the title with the team winless in their last four league games. ""A bone stress reaction in his feet,"" Guardiola told Sky Sports ahead of Sunday's kick-off when asked why Haaland was not in the squad. ""After the last game against Aston Villa he was like this and so he cannot play.
Asked about the severity, Guardiola said: “I don't know. Week by week, day by day, we'll see what happens.” The 23-year-old has been struggling with a foot injury, withdrawing from the Norway squad during the recent international break to return to Manchester for treatment.
A stress reaction, which includes swelling and bruising in the bone, can progress to a more serious stress fracture. Haaland has 14 league goals so far this term and last season broke the record for goals in his debut campaign, scoring 36 in 35 appearances.

"
SPORTS,"Aston Villa beat Arsenal, Liverpool lead EPL and more misery for Man United",https://www.hindustantimes.com/sports/football/aston-villa-beat-arsenal-lucky-liverpool-leads-epl-and-more-misery-for-manchester-united-101702200104897.html,"Unai Emery came back to haunt Arsenal as Aston Villa cut another English Premier League title challenger down to size.
A 1-0 win at Villa Park set a new club record of 15 straight home victories in the league and moved Emery's team to within two points of first-placed Liverpool.
How sweet it must have been for the Spanish coach to get the better of his former club after being fired by Arsenal in 2019. He had already rebuilt his reputation before taking over a Villa team that was in danger of being relegated last season.
But his work with the Midlands club could be his finest yet in a career that has seen him win four Europa League titles.
Third-placed Villa looks like a serious title contender after a recent run that includes wins against Manchester City and Tottenham.
“We are increasing mentality and believing how we can be stronger,"" Emery said.
“We want to be in the top eight teams, but a lot of teams want to be there. At the beginning there were seven top teams, but we will fight to be in there. While we are in we can be excited and motivated to get it.”
John McGinn scored the only goal after seven minutes and Villa held on to deny late-goal specialist Arsenal an equalizer that manager Mikel Arteta believed was the least his team deserved.
“I’m really proud of the way the team played in this stadium against this team,” Arteta said. ""We deserved to win the game, but you have to be better in the boxes and things have to go your way as well.
""I see many, many teams come here and I haven’t seen many do what we have done to them today. The result is not there but, certainly, the way we played it was there.”
Arsenal led the league at the start of the day and dropped to second and a point behind Liverpool.
Manager Jurgen Klopp was relieved after “lucky” Liverpool pulled off a comeback 2-1 win at Crystal Palace.
Klopp admitted his team was “horrendous” as it trailed 1-0 at Selhurst Park after Jean-Philippe Mateta’s penalty in the 57th.
The attitude and momentum flipped when Palace's Jordan Ayew was sent off in the 75th and a minute later Mo Salah's deflected shot levelled the score. Almost inevitably, Harvey Elliott struck from distance to seal victory in stoppage time.
“I'm a very happy manager in this moment, but I know we were lucky as well,” Klopp said. ""If you only win your really good games you have no chance to be really successful, that’s how it is, and obviously today was not a really good game from us.
“For 76 minutes it was a really bad performance.”
SALAH’S RECORD
Salah's latest landmark goal launched Liverpool’s revival at Selhurst Park.
The Egypt international reached 200 goals for Liverpool — the fifth man to the mark — and 150 in the Premier League, which moved him into the all-time top 10, tied with Michael Owen.
“The most important thing was that we won the game,” Salah said. “It’s a great feeling. I’m happy for the record and that we won the game.”
Erik ten Hag looked like he had the weight of the world on his mind after another setback for Manchester United against Bournemouth.
An abject performance by United at home saw it lose 3-0 and spark loud jeers from the Old Trafford crowd.
Goals by Dominic Solanke, Philip Billing and Marcos Senesi piled the misery on Ten Hag, a day after he was named the Premier League manager of November.
It was United's seventh defeat in the league and 11th defeat in all competitions. It was all the more perplexing just three days after United's mood-lifting defeat of Chelsea by 2-1. United missed a chance to go level on points with fourth-placed Manchester City.
""Of course (I'm) annoyed, disappointed, definitely. I expected something different,” Ten Hag said. ""I hoped before the game you can build on the performance and result from Chelsea, so it’s very disappointing.”
It didn't take long for Chris Wilder to get a reaction from Sheffield United after returning to the club as manager this week. Having suffered defeat to Liverpool in midweek, he led his team to a 1-0 win against Brentford in his second game in charge.
James McAtee scored the decisive goal in first-half stoppage time.
But Sheffield United remained at the bottom of the table after 19th-placed Burnley drew with Brighton 1-1.
The bottom two are level on eight points each.
Nottingham Forest manager Steve Cooper faced mounting speculation about his job after losing 5-0 at Fulham in the week. His team led at Wolves on Saturday through Harry Toffolo, but was denied a win by Matheus Cunha's strike. A 1-1 draw at least halted Forest's four-game losing run. (AP) ATK ATK

"
SPORTS,"Jeevan sets 'realistic' Slam, ranking goals for 2024 with Kadhe as new partner",https://www.hindustantimes.com/sports/tennis/happy-2023-jeevan-nedunchezhiyan-realistic-grand-slam-ranking-goals-2024-arjun-kadhe-new-partner-tennis-premier-league-101702145611798.html,"Sometimes, small steps towards bigger goals with consistent efforts generating desired results through a period of time can sum up to a ""happy"" achievement. And that is precisely how Jeevan Nedunchezhiyan put it when asked about his run in 2023. It was the year when he made his first ATP doubles final in five years at the TATA Open Maharashtra before making three straight main draw appearances in a Grand Slam alongside partner Sriram Balaji as alternates. Two weeks after their dream run in Pune at the start of the year, the Indian duo, who were ninth on the list of alternates, emerged as winners in their tough opening tie against 2022 French Open finalists, Ivan Dodig of Croatia and Austin Krajicek at the Australian Open. It was Jeevan's first ever Grand Slam win since making his debut at the 2017 Wimbledon. The pair, named 'BalaJee' by the Indian tennis community, later appeared at Roland Garros and Wimbledon as well, ending Jeevan's four-year wait for a main draw match at these two events.
Speaking exclusively to Hindustan Times Digital, ahead of his third appearance at the Tennis Premier League, which will kick off at Pune's Balewadi Stadium from December 12 onwards, the 35-year-old spoke about the league and its impact on Indian tennis before touching upon the crucial aspects of his 2023 season. Jeevan also revealed his ""realistic"" goals for the next season where he will have a fresh partner in Arjun Kadhe. Here are excerpts...
I'm very excited to be a part of it again. It's been a lot of fun and Kunal (Thakur) and Mrunal (Jain), the founders, always do a good job.
Definitely. It gives a lot of opportunity to youngsters to witness some really good tennis under pressure and it also helps grow the sport and popularity of it in and around India.
I was happy with the way my season finished. I was able to finish inside the top 100 (in ATP doubles ranking), so I'm happy about that as well. And yes, I'm very excited to see what's going to happen with my career next year with the goals being quite similar, getting into Grand Slams and winning matches.
I think it's just being in the right spot at the right time, practicing and just hoping to get an opportunity to play. It was a very memorable experience in Tata Open because we were waiting and practicing a bunch and as soon as we got in, we made the most of the opportunities. And yes, it's a process. It's not easy to get into these Grand Slam main draw events, but sometimes fortune favours your way and you get a chance to sneak into a big event and it's always nice to win matches when you get chances like that.

A post shared by Jeevan Nedunchezhiyan (@jntennis)
Well, if you're within a certain number of spots out of which we were in all the Grand Slams, just three or four spots out, they give you accreditation so that you can come on site and you can practice and use the locker room and prepare. So there's no reason not to do that when you're very close to getting into the Grand Slam. And that's kind of how you prepare for most events. Of course, you're just not sure if you're in the draw when you're an alternate, but you still prepare and you hang around.
It's a lot of waiting because like you said, it could be very last minute where a team pulls out, but then you have to be present and be alert and wait for an opportunity if it does come. And if not, then utilise it as a practice week and continue from there for the next tournament.
Balaji and I, we've been very good friends for a long time, so I think that helps when you're waiting around in such big events. I think we had a really good run and did well to break into the top 100. We were a very good team last year as well.
No, I'll be playing with Arjun Kade next year. The thought behind this pairing is simply down to the schedule lined up. Arjun and I are definitely excited to play together. He's got a big serve and I've never really actually played with him on the circuit before. I think there is a good potential to start a partnership with Arjun
All these tournaments come with their own set of difficulties to overcome. But I think the format is quite fast and tricky in doubles, even on the tour. You could have a great win one day and might incur a poor loss the next day, but staying consistent and putting yourself in a position where you are close to getting results, that's all we can really do and practice as much as possible so that we are sharp enough to get good results when the opportunities present themselves. I think that's pretty much all that we can control as players.

A post shared by Jeevan Nedunchezhiyan (@jntennis)
I think it doesn't change a whole lot because we spend around 30 weeks anyway on the road. It's always nice to have tournaments at home, but I do believe that there's going to be 3-4 challenger events in India in February. Of course it's sad that we don't have a big event like the Tata Open on home soil, but there are enough events in India, especially the Challengers. I think we are all conditioned to train and give our best regardless of where the tournament is.
I think we'll be doing that again. Through the doubles dream project, there's a training camp being held in Bangalore. KSLTA has been nice enough to offer their grounds for all the top doubles players in India to practice together. I am quite excited about that. As soon as the Tennis Premier League is done, we would all be going to Bangalore and the top guys would be training together until a bit past Christmas, and then everyone would kind of move on to whichever tournaments they need to.
The primary aspect of the the project is that it helps us with getting a physio on board and when you spend 30 weeks on the road, your body takes a lot of wear and tear. These expenses add up and I'm pretty sure that it takes a burden off us to know that we have somebody with us like a physio to take care of our body. And I think Mr. Kishore Patil has helped out a lot and Rohan has kind of administered the role designation for people very well. It's really nice to see something like this for the doubles players in India, and I would really love to see the top singles guys also get some help like this because India has definitely been struggling with their singles performances. Apart from Sumit Nagal, I don't think there's a player right now playing at the Grand Slam level and I know India is capable of a lot better than that, but there's a whole lot of different things which need to fall into place in order to make that happen. It would be very nice to see funding and support like that for the singles players as well.
First is always to stay healthy. I want to play a full season without getting injured as much as possible. Second, I would want to finish the year inside the top 60 or 70, so that I'm consistently in the Grand Slams. And that is a very realistic goal, I would think, because finishing at 94 this year, it's great because I had started the year around 120. So the way I look at that, it would be very doable to try to finish the year a few spots ahead and be securely into the Grand Slams. And then once you're there, you never know what happens. So I would say a comfortable position inside the top 100 is what my goal would be for next season.

"
SPORTS,Massive Saudi coup is shocking but then what options did Jon Rahm have?,https://www.hindustantimes.com/sports/others/massive-saudi-coup-is-shocking-but-then-what-options-did-jon-rahm-have-101702173108821.html,"There were signs that something big was going to happen. When Jon Rahm's name was missing from the Hero World Challenge field, released in October, the gossip mill sprang into real action. The tournament is hosted by Tiger Woods. There has to be a solid season if a top golfer is going to miss a Woods event. There was one spot left vacant but fans and experts
were sure as hell it would be filled by Woods himself as it later turned out. More fuel was added to the fire early last month when Rahm pulled out of Woods and Rory McIlroy's technology-infused league, the TGL. The league has since been postponed from January 2024 to 2025 owing to a construction mishap at the designated venue in Florida.
It was easy to put two and two together. The world number three pulling out of the TGL was a clear indication that he was off to the Saudi-bankrolled LIV Golf. Such news had been doing the rounds in the preceding months even though Rahm had continued to show his support for the PGA Tour.
The inevitable happened this Friday as Rahm confirmed he was going to join LIV Golf. Last year, after quite a few big players defected to LIV, Rahm stood by the American tour. He was approached by the Saudis but he turned down their dream offer. He said money was not important to him, building a legacy was, for which the Tour was the place to be.
He has indeed done an about-turn on his previous statements. On Friday, he bigged up the importance of money (he has reportedly made upwards of $500 million), the importance of being able to spend more time with his family because of the short and sweet nature of the rebel league, and the importance of being part of a league that was out there to make golf a global game, not just confined to America and Europe. Basically, he dissolved everything he stood for once and gulped it down.
The Spaniard's move is going to displease a lot of people but he can't be entirely blamed. After the formation of LIV Golf, PGA Tour had labelled them enemies and put up a united front with the DP World Tour. Rahm chose the side he believed in. Then earlier this year the PGA Tour, DP World Tour and LIV Golf shocked one and all by joining hands, leaving their animosity far behind. If fans and experts ought to blame anyone for Rahm's departure, it has to be the Tour and the merger they initiated in June. A lot of Tour players, including Rahm, felt betrayed by the American tour.
The Spaniard was willing to sacrifice. But if the people you stand up for compromise the cause of rendering the Saudi tour insignificant, what other choices does one have? This is a revenge move, to all intents and purposes. It's a slap in the face to the PGA Tour, the echo of which is going to be heard for a long time. If there are no principles and integrity left, it doesn't matter which side you are on. The hell is empty and all the devils are here.
World number two McIlroy, who spared no effort to humiliate LIV golfers in the past one year or so, is singing a different tune this time. He didn't want any LIV golfers to represent Team Europe in the Ryder Cup which was won by the hosts in Rome in September-October but now in the next edition which will be held in the US in 2025, he wants Rahm in the team despite the defection. 29-year-old Rahm remained undefeated in the four matches he played and in all earned three points at the Marco Simone Golf and Country Club and played a massive hand in Europe's thumping 16.5-11.5 win.
One should not be surprised if more big names from the Tour join the Saudi league in the coming months. If the two-time major winner's move is any indication, be prepared for the PGA Tour to make allowances for LIV golfers in terms of their participation in Tour events.
This year a few players were able to play in the majors because of exemptions but the doors were entirely shut for them on other events on the American tour. The Saudis have reportedly pledged $1 billion and no way are they going to invest that much amount without gaining some influence and having certain things go their way. The three tours are expected to announce the full details of the merger by December 31.
When all is said and done, the intrigue is not over yet. The merger was not the end of it, it was rather the beginning. The golf world is well and truly in turmoil.

"
SPORTS,Premier League: Man Utd slump to humiliating 3-0 home loss to Bournemouth,https://www.hindustantimes.com/sports/football/premier-league-manchester-united-slump-to-humiliating-3-0-home-loss-to-bournemouth-101702143172743.html,"Miserable Manchester United were humiliated 3-0 at home by Bournemouth in the Premier League on Saturday as the pressure ratcheted up once again on manager Erik Ten Hag.
A midweek victory over Chelsea had offered cause for optimism but in-form Bournemouth exposed just how far Ten Hag's United have fallen behind this season.
The Dutchman looked forlorn as he watched on in the teaming Old Trafford rain as his shambolic side were comprehensively outplayed and fortunate not to lose by more.
They were loudly booed off at the final whistle although many fans had long since trudged off.
United's fourth home league defeat of the season hardly inspired much hope ahead of next week's must-win game against Bayern Munich in the Champions League.
For Bournemouth, who won with goals by Dominic Solanke, Philip Billing and Marcos Senesi, it was a fourth victory in five league games and their relegation fears are rapidly receding.
They took the lead after five minutes when Lewis Cook burst through a non-existent United defence and squared the ball for Solanke to finish tidily.
United were finally beginning to threaten an equaliser in the second half but were floored by two goals in five minutes for Bournemouth -- Billing and Senesi both scoring with thumping headers from Marcus Tavernier deliveries, as United's defence went AWOL.
Bournemouth hunted for more goals and were denied a very late fourth when Dango Ouattara bundled through and netted but his effort was ruled out for handball after a VAR check.
Bournemouth's victory did not flatter them in the slightest and the south-coast club are up to the relative safety of 13th place. For sixth-placed United it remains one step forward and two steps back as they undid all the good work of Wednesday's impressive victory over Chelsea.

"
SPORTS,Delayed wrestling federation polls to be held on Dec 21,https://www.hindustantimes.com/sports/others/delayed-wrestling-federation-polls-to-be-held-on-dec-21-101702134717984.html,"After a long delay due to court injunctions, the Wrestling Federation of India (WFI) election is finally scheduled to be held on December 21.
Returning officer Justice (retd) MM Kumar on Saturday issued a fresh notification drawing up a revised schedule. According to it, the polling (during the WFI special general body meeting), counting and declaration of results will all be done in a single day. The election was originally scheduled on August 12. The nomination process was completed and the final list of candidates drawn up when the Punjab and Haryana high court stayed the election on a writ petition by the de-recognised Haryana federation.
The Supreme Court vacated the stay on November 28, paving the way for the process to resume. The court directed the returning officer to issue a revised election programme. The apex court order though stipulates that the results will be subject to the outcome of the plea pending before the high court.
“The Hon’ble Supreme Court of India vide its order dated 28.11.2023 has vacated the stay orders and therefore the remaining steps like polling, etc. will now recommence on 21.12.2023 as per the following revised schedule,” said the notification, adding that as per WFI constitution 10 days’ notice has been given.
Outgoing WFI president and BJP MP Brij Bhushan Sharan Singh, who has been accused by six women wrestlers of sexual harassment and is facing trial in a Delhi lower court, still enjoys huge clout within the federation having governed WFI for 12 years. His supporters have filed nominations for all 15 posts. Singh’s close associate Sanjay Kumar Singh of Uttar Pradesh is standing for the president’s post.
A second group which has the support of wrestlers who protested against Singh is also in the fray for the top posts. Former wrestler and 2010 Commonwealth Games gold medallist, Anita Sheoran, who is with the Haryana Police official and is a witness in the sexual harassment case, is standing against Sanjay Singh. Railways Sports Promotion Board (RSPB) secretary Prem Chand Lochab – a key mediator between the protesting wrestlers and the government – is in the fray for the secretary general’s post, while former wrestler and senior superintendent with the Jammu and Kashmir Police, Dushyant Sharma, has pitched himself for the treasurer’s post.
While Singh’s faction enjoys majority support, the possibility of a compromise on some of the key posts cannot be ruled out, according to people aware of the developments.
On Friday, the ad-hoc committee announced that the senior nationals will be hosted by RSPB in Jaipur from January 2-5. It will be the first domestic event to be organised after a gap of nine months.
The elections are important for the world body – United World Wrestling (UWW) -- to remove its suspension of WFI. Indian wrestlers currently can’t compete under the India flag because of the suspension. They took part as neutral athletes at the September world championships in Serbia. Antim Panghal won bronze and India’s first quota for the Paris Olympics.
The wrestling fraternity will hope the elections to go off smoothly as it has already faced several delays due to the barred state associations petitioning the courts.
Last week, the Haryana Amateur Wrestling Association (HAWA) president Rohtas Singh appealed to the ad-hoc committee to go through the entire election process again, alleging that the final list of the electoral college and candidates flouted the government’s National Sports Code. He said some states need to be heard again with a “fresh schedule of election”.

"
SPORTS,Ole Gunnar Solskjaer’s India tour postponed to February 2024,https://www.hindustantimes.com/sports/football/ole-gunnar-solskjaer-s-india-tour-postponed-to-february-2024-101702104193822.html,"Football legend Ole Gunnar Solskjaer’s maiden visit to India has been postponed to February 2024. The former Manchester United star was scheduled to visit the country from December 15 to 17 but the tour has to be delayed due to some unavoidable reasons.
“I was very excited to visit India since the day I heard about the craze of football and Manchester United’s fan base from Tilak. Sadly, the tour has to be postponed this time due some unavoidable circumstances. However, I will be coming to India in February to meet the fans and witness the fandom personally,” said Solskjaer.
Hosted by the Manchester United fan and founder of Ace of Pubs, Tilak Gaurang Shah, the three-city tour was slated to take place in Bengaluru, Mumbai and Delhi.
“It’s unfortunate that Ole’s India tour has to be postponed. It’s an inevitable situation and I hope the fans will understand. I have discussed the revised plan with him and we are very excited to host the Manchester United legend for his first-ever India tour,” Tilak informed.
Solskjaer is a renowned name in the football world and enjoys a huge fan base in India as well. The former Manchester United manager is also among the leading scorers for the club with 126 goals in 366 appearances for the club. His sensational last-minute winning goal in the 1999 Champions League final against Bayern Munich is still fresh in the memories of football fans across the world.

"
